,feature_importance
Encapsulation_edge_sealing_materials_Polymer_foil,2.389463747840803e-06
Perovskite_deposition_thermal_annealing_temperature_120.0;_150.0,2.3887080362111564e-06
Perovskite_deposition_solvents_mixing_ratios_6.4;_1.6;_1_1,2.3847171118811414e-06
HTL_stack_sequence_Dex-CB-MA,2.3807441920357686e-06
HTL_additives_concentrations_520_mg/ml;_0.0288_vol%,2.3800540036790506e-06
Substrate_stack_sequence_Ti,2.3799918041908543e-06
max_Melting_point_(K),2.3774929983572225e-06
Perovskite_composition_c_ions_coefficients_0.13;_2.87,2.375620655678293e-06
ETL_stack_sequence_PVP,2.37552224998739e-06
HTL_stack_sequence_CPE-Na,2.374607633215167e-06
HTL_stack_sequence_BDT0FMeDPA,2.374193526222174e-06
Perovskite_additives_compounds_Cl;_IEICO-4F,2.3732068584904648e-06
Perovskite_deposition_thermal_annealing_temperature_0.0;_90.0,2.371887190499965e-06
ETL_additives_compounds_Sb__1,2.371009306528919e-06
ETL_stack_sequence_Graphdiyne-QDs,2.3709751732584203e-06
HTL_additives_concentrations_2_wt%,2.3701000272542918e-06
Perovskite_additives_compounds_Ethyleneglycol,2.369714848127489e-06
Perovskite_additives_concentrations_0.0056,2.3668635387353506e-06
ETL_deposition_solvents_Chloroform,2.3653277559277086e-06
ETL_deposition_procedure_Hydrothermal_Etching,2.3634555247502238e-06
Perovskite_composition_a_ions_coefficients_1;_4,2.3610041679470954e-06
Module_area_total_4.0,2.3609341400535705e-06
Perovskite_deposition_synthesis_atmosphere_Ar;_MAI;_PbCl2,2.357773343165719e-06
Perovskite_pl_max_650,2.3567334838032175e-06
ETL_additives_compounds_Cd;_Y,2.355731906579854e-06
Perovskite_pl_max_809.0,2.3515960536183184e-06
Perovskite_deposition_synthesis_atmosphere_Vacuum_FAI;_N2;_Vacuum,2.349395103627034e-06
ETL_additives_compounds_Cs,2.3472162400054077e-06
Perovskite_deposition_quenching_media_Di-n-butyl_ehter,2.3471933216510066e-06
Perovskite_deposition_solvents_acetonitrile;_NMP,2.3456196492074863e-06
Substrate_stack_sequence_NOA63,2.343897291544722e-06
HTL_additives_concentrations_11.44_mg/ml;_36_µl/ml,2.3438874442437014e-06
HTL_stack_sequence_FB-OMeTPA,2.3417279186981536e-06
Perovskite_deposition_solvents_DMSO;_GBL_@_3;_7_DMSO;_GBL_@_3;_7,2.340041067125489e-06
HTL_stack_sequence_DOR3T-TBDT,2.3397671800788448e-06
HTL_deposition_solvents_IPA__1,2.3364363112629896e-06
HTL_stack_sequence_NiCo2O4-np__1,2.3355535878867393e-06
ETL_additives_compounds_Fe__1,2.332498203047404e-06
ETL_stack_sequence_ZnO-mp__1,2.3315046079717305e-06
Perovskite_deposition_solvents_mixing_ratios_1;_13_1,2.33142997497481e-06
ETL_stack_sequence_SnS2,2.3309302422165463e-06
Perovskite_deposition_reaction_solutions_compounds_MAI;_PbCl2,2.3293408882330967e-06
Perovskite_deposition_quenching_media_volume_45.0,2.3262195296043867e-06
HTL_stack_sequence_MnS,2.325443517334768e-06
Perovskite_additives_concentrations_nan;_7_%,2.325358041620719e-06
HTL_stack_sequence_CuPcNO2-OMFPh,2.322528366520375e-06
Perovskite_additives_compounds_4-fluorophenylethylammine,2.3214541769808793e-06
Perovskite_additives_compounds_g-C3N4,2.3196825348701997e-06
ETL_deposition_procedure_Condensation,2.319473566940565e-06
Perovskite_deposition_thermal_annealing_temperature_40_180_150,2.318817393621754e-06
ETL_stack_sequence_N2200__1,2.3185174245468246e-06
HTL_additives_concentrations_1.5_%,2.3182560946682794e-06
HTL_stack_sequence_M102,2.316181503543883e-06
ETL_deposition_reaction_solutions_compounds_TiO2-np_Anatase,2.3154210678618477e-06
mode_Mendeleev_Number,2.3122498220969948e-06
Perovskite_composition_a_ions_coefficients_0.1;_0.7;_0.2,2.3121695196912095e-06
ETL_deposition_thermal_annealing_time_30.0__1,2.3118832478815357e-06
HTL_additives_compounds_PFPPY,2.3108518156269636e-06
HTL_stack_sequence_FrGO,2.3098174416333595e-06
Perovskite_deposition_procedure_Vacuum_flash_evaporation,2.308127176531503e-06
HTL_stack_sequence_PDTSTTz-4,2.307439761563377e-06
Perovskite_additives_compounds_Cl;_Cu:NiO-np;_Graphite,2.307208351377335e-06
ETL_stack_sequence_SnO,2.305809654827568e-06
Perovskite_composition_c_ions_coefficients_0.33;_2.67,2.30243214436434e-06
HTL_stack_sequence_MeOAc-Spiro-OMeTAD,2.302294273210624e-06
HTL_stack_sequence_V2O5__2,2.300561301399031e-06
HTL_stack_sequence_PANI-PAMSA,2.299538514180466e-06
Perovskite_deposition_after_treatment_of_formed_perovskite_Spin_coating_GASCN;_MACl,2.297530466376359e-06
Perovskite_additives_compounds_CsPbBrCl2-QDs,2.2956165830406603e-06
Perovskite_deposition_solvents_DMF_n-amyl_alcohol,2.293476143180138e-06
HTL_stack_sequence_NO-Graphene-QDs,2.292584866855081e-06
HTL_stack_sequence_PASP,2.290969718016538e-06
HTL_deposition_reaction_solutions_concentrations_nan;_nan;_70_mg/ml;_nan,2.2901767215323202e-06
ETL_stack_sequence_BZnTPP,2.289846644131211e-06
ETL_additives_compounds_Carbon-np__1,2.2897566329083407e-06
HTL_stack_sequence_quart-p-phenylene1,2.2888478349684916e-06
HTL_deposition_thermal_annealing_temperature_400,2.2875281789201904e-06
ETL_deposition_procedure_Ultrasonic_spray_pyrolysis,2.2872924429995925e-06
Perovskite_deposition_thermal_annealing_time_20.0_30.0_Unknown,2.286918945211303e-06
Perovskite_band_gap_1.524,2.2862670222995583e-06
ETL_additives_compounds_NaCo2O4,2.286234247639562e-06
HTL_stack_sequence_Z25,2.2848366906911395e-06
HTL_stack_sequence_SiO2,2.284621142420932e-06
Perovskite_deposition_synthesis_atmosphere_Unknown_N2;_MAI_Unknown,2.2826989397416513e-06
ETL_deposition_reaction_solutions_age_Unknown__1,2.2822027389862796e-06
Encapsulation_stack_sequence_Scribbling_UV-glue,2.2777793600446146e-06
HTL_deposition_reaction_solutions_compounds_supplier_Sigma_Adrich;_Sigma_Adrich;_Sigma_Adrich,2.277744399218368e-06
HTL_stack_sequence_Spiro-TBB__2,2.2769542948186383e-06
ETL_additives_compounds_Graphdiyne__1,2.2765885476751132e-06
Perovskite_deposition_solvents_mixing_ratios_97.5;_2.5,2.275584006827356e-06
Perovskite_deposition_procedure_Evaporation_Inkjet_printing,2.271873686647703e-06
Perovskite_deposition_solvents_mixing_ratios_6.25;_1_1,2.264675029983064e-06
Perovskite_additives_concentrations_nan;_0.005,2.2646184600847824e-06
Perovskite_deposition_thermal_annealing_time_60.0;_150.0;_15.0,2.2644452120035185e-06
HTL_stack_sequence_TPBC,2.264050985767636e-06
ETL_deposition_thermal_annealing_temperature_410__1,2.261352385370716e-06
mode_specific_heat_(J/g_K),2.260726376821176e-06
Perovskite_additives_compounds_Co(Ac)2,2.2603516278049354e-06
HTL_stack_sequence_Z1011,2.259214215717918e-06
Perovskite_additives_concentrations_0.0615;_0.0185,2.2573714601427513e-06
Perovskite_deposition_thermal_annealing_temperature_120.0_135.0,2.2555560055912608e-06
Perovskite_deposition_solvents_mixing_ratios_100;_6,2.25475662348081e-06
Perovskite_deposition_quenching_media_additives_compounds_PS,2.2544749779930622e-06
Perovskite_deposition_quenching_media_additives_compounds_FAI;_MABr,2.2542613006936374e-06
HTL_deposition_thermal_annealing_time_12.0,2.253702442354736e-06
Perovskite_additives_concentrations_1.67_mol%,2.251227673985405e-06
Perovskite_additives_compounds_rGO-g-PDDT,2.2503723640798576e-06
mode_Number_of_unfilled_s_valence_electrons,2.2495165536640874e-06
HTL_stack_sequence_H16,2.249099934263113e-06
ETL_additives_concentrations_0.03,2.248297346178203e-06
Perovskite_additives_compounds_NaSCN,2.2448041664797177e-06
Perovskite_deposition_thermal_annealing_time_6.0_30.0,2.2399662063570474e-06
ETL_stack_sequence_TiO2-nanowalls,2.239318933449883e-06
HTL_stack_sequence_X-DVTPD,2.2360436116876707e-06
Perovskite_deposition_quenching_media_mixing_ratios_1;_0.3,2.2342063836684798e-06
Perovskite_deposition_procedure_CVD,2.2339692869595396e-06
Perovskite_additives_concentrations_30_mmolL-1,2.233094265412083e-06
ETL_stack_sequence_DS1,2.2328653429814843e-06
Backcontact_deposition_aggregation_state_of_reactants_Solid,2.2297264997680582e-06
Perovskite_deposition_thermal_annealing_time_2.0_25.0,2.2292656008685177e-06
ETL_stack_sequence_ZnPtriazine(gly)2,2.2290561380762574e-06
HTL_stack_sequence_DMFA-TPA,2.2286183681945286e-06
Perovskite_composition_a_ions_coefficients_0.07;_0.93,2.2285767918950736e-06
ETL_additives_compounds_Li2CO3,2.22764060867869e-06
HTL_additives_concentrations_0.5_wt%,2.2268423636642463e-06
HTL_additives_compounds_Li-TFSI;_O2;_TBP,2.226606985524751e-06
Perovskite_deposition_thermal_annealing_time_0.5_40.0,2.224806610135347e-06
HTL_stack_sequence_HMPDI,2.224171928556668e-06
Perovskite_deposition_synthesis_atmosphere_relative_humidity_0_60,2.223781984328679e-06
Backcontact_deposition_thermal_annealing_time_30.0,2.220806718044656e-06
ETL_stack_sequence_Nb2O3,2.2186470349245407e-06
HTL_additives_compounds_Unknown__2,2.216810460520204e-06
HTL_additives_compounds_FK102;_TBP,2.2167929003245265e-06
HTL_stack_sequence_Ph-TPA-6A,2.2154502936050384e-06
min_Covalent_Radius,2.214519657239217e-06
Perovskite_additives_compounds_l-alfa-phosphatidylcholine;_Methylammoniumhypophosphite;_NH4Cl,2.214518385209231e-06
Perovskite_deposition_thermal_annealing_time_15.0;_60.0_5.0,2.2128591265898163e-06
HTL_deposition_thermal_annealing_temperature_550,2.212126082161952e-06
Perovskite_storage_time_until_next_deposition_step_120.0,2.2118587772455623e-06
Perovskite_deposition_thermal_annealing_temperature_72.0_140.0,2.210610086884961e-06
HTL_stack_sequence_Spiro-s,2.2072162019714947e-06
HTL_deposition_reaction_solutions_concentrations_0.3_mg/ml,2.206225995277564e-06
ETL_deposition_substrate_temperature_Unknown_Unknown,2.2058318649231453e-06
Perovskite_deposition_procedure_Unknown_Unknown,2.2050192927351926e-06
HTL_stack_sequence_C5PcH2,2.2042232606678737e-06
ETL_deposition_reaction_solutions_compounds_Titanium_Orthotitanate,2.2024408253330974e-06
Backcontact_deposition_procedure_Sputtering__1,2.201701212485509e-06
ETL_additives_compounds_CoSe,2.2011880400772617e-06
ETL_stack_sequence_PCBSD:GD,2.2005700278315042e-06
Perovskite_deposition_synthesis_atmosphere_relative_humidity_0.01,2.200555203123152e-06
Substrate_stack_sequence_NOA63__1,2.198173940610967e-06
ETL_stack_sequence_MSAPBS,2.196264402846127e-06
HTL_stack_sequence_Cz-OMeTAD,2.196232458585783e-06
Perovskite_band_gap_1.607,2.1952794832405842e-06
ETL_additives_compounds_CTAB__2,2.1907680163501506e-06
ETL_stack_sequence_SnO2-nw,2.190374420995475e-06
ETL_deposition_thermal_annealing_time_30.0_30.0,2.189710151346354e-06
Perovskite_pl_max_549,2.1873791593572894e-06
ETL_additives_compounds_CdCl2,2.1871409515442515e-06
Perovskite_additives_compounds_BMImI,2.1866889570270494e-06
Perovskite_composition_a_ions_MA;_PA,2.186497864129822e-06
ETL_additives_compounds_Al;_In,2.185416790779518e-06
Perovskite_additives_compounds_TSC,2.18511210485044e-06
Perovskite_additives_concentrations_0.015_M,2.1846773415662118e-06
ETL_stack_sequence_PFN-Br,2.184046829246112e-06
Perovskite_band_gap_1.896,2.1836644176047154e-06
ETL_additives_compounds_F__2,2.183015512923686e-06
ETL_additives_compounds_HI,2.1824042279626837e-06
HTL_stack_sequence_CZTS0.75Se0.25;_rGO,2.1818037524526024e-06
Perovskite_deposition_solvents_mixing_ratios_9;_2_1,2.1792241444376896e-06
HTL_stack_sequence_PEDOT:P(SS-co-TFPMA),2.1789983783877014e-06
Perovskite_deposition_thermal_annealing_time_1.0;_1.0;_10.0,2.1787028224187907e-06
Perovskite_deposition_procedure_Spin-coating_Dipp-coating_Spin-coating,2.1785789601469065e-06
Perovskite_deposition_thermal_annealing_atmosphere_Ar,2.17777411200673e-06
ETL_deposition_reaction_solutions_compounds_Titanium_isopropoxide_TiCl4,2.1761862413495654e-06
ETL_deposition_synthesis_atmosphere_Air_Air,2.1719113107100326e-06
HTL_additives_compounds_Cu(bpcm)2;_Li-TFSI;_TBP,2.1717154655345654e-06
Perovskite_deposition_solvents_Acetic_acid;_GBL,2.1716449848205706e-06
Perovskite_additives_compounds_Methylamine,2.1699014517814307e-06
Perovskite_deposition_reaction_solutions_compounds_supplier_Sigma_Aldrich;_Dyesol;_Sigma_Aldrich;_Sigma_Aldrich;_Sigma_Aldrich;_Dyesol;_Sigma_Aldrich,2.1680137719976595e-06
ETL_deposition_reaction_solutions_compounds_NDI3HU-DTYM2,2.167589405854039e-06
Perovskite_deposition_solvents_mixing_ratios_1_8;_2,2.1661639492147187e-06
HTL_additives_compounds_Li-TFSI;_PEG;_TBP,2.1649128774087517e-06
HTL_stack_sequence_PST1,2.1640063016700385e-06
HTL_stack_sequence_XSln1453,2.1630326489353037e-06
Perovskite_composition_short_form_ANMAPbI,2.158177907790117e-06
ETL_deposition_reaction_solutions_compounds_LiF,2.156847095067701e-06
Perovskite_deposition_synthesis_atmosphere_relative_humidity_40_40,2.1545036260461316e-06
ETL_deposition_synthesis_atmosphere_pressure_total_nan,2.154083061333907e-06
HTL_deposition_reaction_solutions_volumes_1.0,2.154011144105793e-06
HTL_stack_sequence_PSS-g-PANI,2.1537925618376004e-06
HTL_stack_sequence_FBA1,2.1527034322662605e-06
Perovskite_additives_concentrations_0.75.0.01,2.1501756878061646e-06
Perovskite_deposition_thermal_annealing_temperature_70;_150,2.149477311739782e-06
HTL_stack_sequence_PEDOT;_Spiro-MeOTAD,2.149097418165058e-06
Perovskite_deposition_solvents_mixing_ratios_5;_3_1,2.1486081501380467e-06
ETL_stack_sequence_CdSe-QDs;_PCBM-60,2.1475073606392445e-06
ETL_stack_sequence_TiO2;_CoCr-mp,2.146412761694571e-06
Perovskite_composition_a_ions_coefficients_0.01;_0.94;_0.05,2.1451331775383496e-06
Perovskite_additives_compounds_SQ81,2.1442539047022797e-06
Perovskite_deposition_solvents_mixing_ratios_4.5;_1;_4,2.144028798971725e-06
Perovskite_deposition_after_treatment_of_formed_perovskite_met_2.47_s,2.142991887122639e-06
Perovskite_deposition_thermal_annealing_time_Unknown_65.0,2.1418253633089377e-06
HTL_additives_compounds_Spiro-(TFSI)2,2.140006953290717e-06
HTL_stack_sequence_Carbon-nt;_P3HT,2.137510382283942e-06
Perovskite_deposition_thermal_annealing_time_5.0;_5.0;_5.0;_5.0,2.13732287319752e-06
Perovskite_additives_compounds_TMTA,2.136617485264527e-06
Perovskite_deposition_solvents_DMF;_GBL;_IPA_IPA,2.1356092501380556e-06
Perovskite_deposition_solvent_annealing_solvent_atmosphere_HCl,2.135512182732825e-06
Perovskite_deposition_thermal_annealing_time_720.0_15.0,2.1335994257923613e-06
ETL_deposition_procedure_Spin-coating_Spin-coating,2.1324569824622398e-06
ETL_deposition_reaction_solutions_compounds_IT-4f,2.1322819200965266e-06
Perovskite_deposition_thermal_annealing_time_60.0_1.0_1.0_15.0,2.1316467204703253e-06
Perovskite_composition_b_ions_coefficients_0.8;_0.2,2.1303907403582063e-06
Perovskite_additives_concentrations_5_g/ml,2.128767068814977e-06
HTL_stack_sequence_CuI;_CuSCN,2.1287253381410863e-06
Perovskite_additives_compounds_Cl;_SrAl2O4:Eu2+:Dy3+,2.128409366444515e-06
HTL_deposition_procedure_Slot-die_coating,2.127719758654157e-06
ETL_deposition_procedure_Aerosol-assisted_CVD,2.126187402331257e-06
Perovskite_composition_short_form_(3AMP)FAMAPbI,2.122233286203172e-06
Perovskite_deposition_thermal_annealing_temperature_60.0;_85.0,2.1204626641684176e-06
ETL_stack_sequence_C60SB:TBAI,2.120440626348933e-06
Perovskite_additives_compounds_BCP;_Cl,2.120381197514933e-06
ETL_deposition_reaction_solutions_concentrations_10_mg/ml;_10_mg/ml,2.1180163623503165e-06
Perovskite_band_gap_2.26,2.1175330549422686e-06
Perovskite_additives_compounds_Au@Ag@SiO2-np,2.1165396700747156e-06
Perovskite_additives_compounds_PTAA,2.116473466758497e-06
Perovskite_deposition_thermal_annealing_time_0.33;_10.0,2.1160647731406206e-06
Perovskite_additives_concentrations_0.03_mM;_0.09_mM,2.1158802921417976e-06
HTL_additives_compounds_TiO2@MoO3-np,2.1144580074932134e-06
ETL_stack_sequence_C60MC12,2.1140869265738703e-06
Perovskite_deposition_reaction_solutions_concentrations_0.12_M;_1.08_M_8_mg/ml,2.11248269875867e-06
Perovskite_deposition_thermal_annealing_temperature_100.0;_280.0,2.1118836936554587e-06
max_number_of_valence_electrons,2.1100255204886003e-06
Perovskite_pl_max_652,2.1085914238935125e-06
Perovskite_composition_a_ions_coefficients_0.05;_0.85;_0.1,2.105275400291798e-06
Perovskite_deposition_reaction_solutions_compounds_nan_NH3I(CH2)2O(CH2)2O(CH2)2NH3I,2.103425724333312e-06
ETL_stack_sequence_ZnO-mp__3,2.1017111062183985e-06
Perovskite_deposition_thermal_annealing_time_60.0;_35.0,2.097928023675099e-06
HTL_stack_sequence_CH3O-PEIA,2.0967868920164548e-06
Perovskite_pl_max_895.0,2.0963547738907895e-06
HTL_stack_sequence_Polymer4,2.0959021112094e-06
HTL_stack_sequence_H6,2.0942147161060034e-06
ETL_stack_sequence_C60;_PCBM-60-DPM-OE,2.093359468565933e-06
ETL_stack_sequence_TiO2-np__1,2.09214691172367e-06
ETL_additives_compounds_FK209,2.0910739884710383e-06
Perovskite_pl_max_636.0,2.0888731381141654e-06
Perovskite_deposition_thermal_annealing_time_25.0_30.0,2.086805804004318e-06
Perovskite_deposition_quenching_media_Ethyl_acetate;_Petroleum_ether,2.0852664189306915e-06
Backcontact_deposition_procedure_DC_Sputtering,2.082753579056597e-06
Perovskite_composition_b_ions_Pb;_Sr,2.081820677271537e-06
Module_area_total_63.7,2.080762050604848e-06
Perovskite_deposition_synthesis_atmosphere_Air_Vacuum_Air,2.080108913897574e-06
Perovskite_pl_max_772,2.078967037232701e-06
HTL_stack_sequence_Vox__1,2.074720571388603e-06
HTL_additives_concentrations_7_%;_nan,2.0737290805369636e-06
Perovskite_additives_compounds_Li,2.0729643514414412e-06
HTL_stack_sequence_Fluorene-dithiophene,2.0724604834200025e-06
ETL_additives_compounds_Ta,2.071740163444095e-06
ETL_stack_sequence_s-Bphen,2.0712041596272056e-06
Perovskite_deposition_solvents_DMSO;_GBL;_IPA,2.0711305196460793e-06
Perovskite_additives_compounds_Rhodanina,2.07038833358339e-06
HTL_stack_sequence_MPA-BTI,2.0700626738451258e-06
Perovskite_deposition_thermal_annealing_temperature_25.0_170.0_170.0_170.0,2.0697458193206347e-06
HTL_stack_sequence_VOx,2.069501582735318e-06
Perovskite_deposition_thermal_annealing_temperature_40;_160,2.068287642935994e-06
Perovskite_deposition_after_treatment_of_formed_perovskite_Gradient_thermal_annealing,2.068148946106882e-06
ETL_stack_sequence_Hexamethylenetetramine,2.0670212284794514e-06
Perovskite_deposition_reaction_solutions_concentrations_3_M;_1_M,2.0662543132601397e-06
Perovskite_composition_a_ions_(PBA);_BA;_MA,2.064903661238982e-06
Substrate_area_2.25,2.0560844688715123e-06
Perovskite_additives_concentrations_2.0,2.0555826384921822e-06
HTL_stack_sequence_MHGO,2.055183583125211e-06
Perovskite_additives_concentrations_0.35,2.0542848325812594e-06
Perovskite_additives_concentrations_0.2_mg/ml,2.0540963964593832e-06
ETL_stack_sequence_EG-PEDOT:PSS,2.0540387796921673e-06
Perovskite_deposition_solvents_mixing_ratios_3;_7;_3,2.0538781309469405e-06
Perovskite_band_gap_1.624,2.0530748177975077e-06
Perovskite_additives_concentrations_0.75;_0.25,2.0527091190964275e-06
ETL_additives_compounds_Mg,2.0526426167644846e-06
Backcontact_stack_sequence_Ag-grid__1,2.0524793683227504e-06
Perovskite_deposition_thermal_annealing_temperature_185.0,2.051985304873462e-06
Perovskite_surface_treatment_before_next_deposition_step_UV,2.0491692032625205e-06
Perovskite_additives_compounds_As;_NH4;_Cl,2.049158425315964e-06
Perovskite_deposition_solvents_DMF;_DMSO;_Methanol,2.048874379524579e-06
HTL_stack_sequence_pBDT-BODIPY,2.0478428468510397e-06
ETL_deposition_reaction_solutions_compounds_purity_96%,2.0468284286943475e-06
HTL_additives_concentrations_9.1_mg/ml;_0.029_ml/ml,2.0457234455043357e-06
min_Period,2.0443498685678692e-06
HTL_stack_sequence_TPA-AZO,2.0421111592801314e-06
Perovskite_additives_concentrations_nan;_0.048_%,2.0404619079285334e-06
ETL_additives_compounds_InCl3__1,2.040190076924235e-06
Perovskite_additives_concentrations_nan;_0.03,2.039913904629074e-06
Perovskite_band_gap_2.29,2.039702823043517e-06
HTL_deposition_reaction_solutions_compounds_FK209;_Li-TFSI;_Spiro-MeOTAD;_TBP,2.0382224268360317e-06
ETL_deposition_thermal_annealing_time_2.0,2.037112495216047e-06
Perovskite_deposition_thermal_annealing_temperature_130,2.0308908700760297e-06
HTL_stack_sequence_BTT-1,2.0305243881311506e-06
Perovskite_composition_a_ions_coefficients_0.65;_0.35,2.0305212001377014e-06
ETL_stack_sequence_pBTT,2.0293411596685526e-06
Perovskite_deposition_thermal_annealing_temperature_25;_50;_75;_100,2.029323956743976e-06
HTL_stack_sequence_CsSnBrI2-QDs,2.0282959805858397e-06
Perovskite_deposition_reaction_solutions_compounds_purity_Unknown;_99%,2.025424558743436e-06
Perovskite_composition_a_ions_GU;_MA,2.0237657872077358e-06
Perovskite_deposition_solvents_DMF;_Tetramethylene_sulfoxide,2.0199917104438736e-06
HTL_stack_sequence_PEO;_KI;_I2,2.0170114599315703e-06
ETL_additives_concentrations_0.5_%__1,2.016927036587784e-06
Add_lay_front_stack_sequence_Y2O3:Eu3,2.0167279621220127e-06
range_heat_of_vaporization_(kJ/mol),2.0154120285419162e-06
Perovskite_deposition_reaction_solutions_volumes_Unknown_0.0157_0.5,2.0151919766178134e-06
HTL_additives_compounds_Rb,2.01487172228914e-06
ETL_additives_compounds_TMAH,2.013356609485315e-06
HTL_deposition_solvents_Chlorobenzene__2,2.013315765704272e-06
ETL_stack_sequence_P(NDI2DT-TTCN),2.0128632102174105e-06
Perovskite_deposition_solvents_DMF;_HPA,2.0119747494806e-06
HTL_stack_sequence_BTPA-6,2.01045189359045e-06
ETL_additives_compounds_Cl__1,2.0103078220104768e-06
Perovskite_deposition_solvents_mixing_ratios_99;_1,2.0091355281048734e-06
Perovskite_deposition_thermal_annealing_temperature_70.0_160.0,2.008184890611787e-06
ETL_additives_compounds_Pyridine,2.0075284020133494e-06
Perovskite_additives_compounds_BAOAc,2.007085365966529e-06
Perovskite_additives_concentrations_nan;_0.2,2.005336001271186e-06
HTL_additives_concentrations_5_vol%,2.0051116955194733e-06
mode_gilmor_number_of_valence_electron,2.004630011570838e-06
Perovskite_additives_concentrations_1.2_mg/ml,2.004563275088858e-06
ETL_deposition_reaction_solutions_concentrations_1_mg/ml,2.0043088622870135e-06
Perovskite_additives_compounds_DMBI-2-Th-I,2.0041064213694003e-06
ETL_deposition_procedure_Screen_printing__2,2.0027547074118967e-06
Perovskite_additives_concentrations_nan;_0.15_%,2.002279081950119e-06
ETL_stack_sequence_WOx,2.0007953300760773e-06
HTL_additives_compounds_PCBTBT,2.0006689883507914e-06
ETL_stack_sequence_TiO2-nanosphere__3,1.998211318600194e-06
Perovskite_additives_compounds_Phenylethyl_ammonium_iodide,1.9976468522379644e-06
Perovskite_deposition_reaction_solutions_compounds_supplier_Acros_Organics;_Acros_Organics;_Sigma_Aldrich;_Dyesol,1.9974972993327188e-06
Perovskite_deposition_thermal_annealing_relative_humidity_45.0,1.997355897738811e-06
Perovskite_deposition_reaction_solutions_concentrations_nan;_1_M;_0.2_M;_0.2_M;_1.1_M_200_mM,1.9966992928677813e-06
Perovskite_band_gap_2.0,1.9960104951478535e-06
Perovskite_additives_compounds_Polystyrene,1.9958498225786066e-06
Substrate_etching_procedure_Laser_etching,1.995704009330636e-06
Perovskite_pl_max_767.9,1.995472813500699e-06
Substrate_stack_sequence_Au-grid__1,1.9948769477625974e-06
HTL_stack_sequence_Co0.695Cu0.305O,1.9946022183598655e-06
HTL_stack_sequence_Br-BA,1.9944320004577306e-06
Perovskite_deposition_reaction_solutions_compounds_SnI2;_FAI;_SnF2;_ethylenediamine;_PbI2;_MAI;_MABr,1.9937510936012013e-06
HTL_stack_sequence_FT-OMeTPA,1.9935912434676125e-06
HTL_additives_concentrations_3_wt%,1.992200920385337e-06
Perovskite_additives_concentrations_0.07_wt%,1.99006344632064e-06
Perovskite_deposition_solvents_mixing_ratios_1_300;_75,1.98900216455306e-06
HTL_stack_sequence_Azu-Bu,1.9884995772238574e-06
HTL_stack_sequence_M7-Br,1.9873471208236335e-06
ETL_additives_compounds_Au-nw,1.9868258604506838e-06
ETL_stack_sequence_Graphene;_ZnO-np,1.986472303696209e-06
ETL_deposition_thermal_annealing_temperature_90_90,1.9835691245910085e-06
Perovskite_deposition_solvents_mixing_ratios_5.5;_4.5,1.983534494252423e-06
ETL_stack_sequence_Al2O3-mp;_Ag@TiO2-np,1.982563766233805e-06
HTL_additives_compounds_Li-TFSI;_Ni-nanobelts;_TBP,1.982126738611956e-06
Perovskite_composition_short_form_CsMAPbI,1.980878069265107e-06
Perovskite_deposition_thermal_annealing_time_60.0_16.0_Unknown_60.0,1.980330222867091e-06
HTL_surface_treatment_before_next_deposition_step_Ozone,1.980100533248591e-06
Perovskite_deposition_thermal_annealing_temperature_310.0,1.9799666284122257e-06
ETL_deposition_procedure_Hydrothermal_Dipp-coating,1.97710082100114e-06
Perovskite_deposition_thermal_annealing_temperature_60.0;_100_100.0,1.976373617657759e-06
Perovskite_deposition_reaction_solutions_temperature_Unknown,1.9747064189069916e-06
Perovskite_additives_concentrations_2.5_wt%;_0.25_wt%,1.9738189856476886e-06
HTL_stack_sequence_VOx__2,1.9735026981196316e-06
Perovskite_additives_concentrations_0.142,1.973218653784516e-06
Perovskite_additives_concentrations_0.375,1.9724257353516926e-06
ETL_stack_sequence_CoCr,1.971787596480928e-06
HTL_additives_compounds_Triton-X,1.971586916890015e-06
mode_number_of_valence_electrons,1.971163564168826e-06
HTL_deposition_thermal_annealing_atmosphere_Ar__2,1.9711184595134474e-06
Perovskite_deposition_reaction_solutions_compounds_CsI;_PbBr2;_PbI2;_FAI_FAI;_FABr,1.969742390576248e-06
HTL_stack_sequence_pTPD,1.969478620255271e-06
Perovskite_deposition_solvent_annealing_solvent_atmosphere_Toluene,1.9667199721612037e-06
HTL_stack_sequence_CGS,1.9660317651799884e-06
Perovskite_deposition_after_treatment_of_formed_perovskite_Microwave_radiation,1.9654606645871955e-06
ETL_deposition_substrate_temperature_450_70,1.9645204088528765e-06
ETL_stack_sequence_PFN;_ZnO,1.9641446725206256e-06
Perovskite_deposition_thermal_annealing_temperature_130;_170,1.9631098725503035e-06
Backcontact_stack_sequence_AgZn,1.9630847920534285e-06
Backcontact_stack_sequence_Ag@Au-np,1.9617070819028126e-06
Perovskite_additives_concentrations_8_mol%,1.9608955854483004e-06
ETL_stack_sequence_TiP2-c,1.9608414064503704e-06
Perovskite_additives_concentrations_nan;_0.0075,1.9601158824634404e-06
HTL_stack_sequence_Au-np;_Graphene_oxide,1.9598383338262763e-06
HTL_additives_compounds_BF4;_TBP;_TEMPO,1.9575978204367758e-06
Module_number_of_cells_in_module_20.0,1.957586330478874e-06
Perovskite_deposition_synthesis_atmosphere_Air_Methyl_amine,1.9525014763162014e-06
Perovskite_band_gap_1.94,1.9513596155638425e-06
ETL_deposition_reaction_solutions_concentrations_22_wt%,1.9512821096329984e-06
